,File,FPS,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,Frame,X,Y,Distance,ROI,ROI_coordinates
1340,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1340,645.1898673591397,581.0461928191883,11.214821136941426,False,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1341,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1341,634.7983455964443,580.5794869370068,10.401996871997024,False,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1342,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1342,624.8723988941097,581.0386402296173,9.936560757309465,False,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1343,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1343,614.5105542314305,580.7918044770657,10.36478425738951,False,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1344,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1344,603.2548009553279,580.7239608286714,11.255957736821959,False,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1345,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1345,591.4222603016246,580.1880067825196,11.844672433677834,False,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1346,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1346,579.9973243187042,577.2585059613958,11.794538451113546,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1347,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1347,569.3620927948098,574.7594595726534,10.92489736427411,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1348,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1348,559.108717499686,574.2284739031878,10.267115014639318,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1349,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1349,549.7987251042615,573.5167339203409,9.337158679493722,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1350,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1350,539.4915146615277,572.8839887920436,10.326613845214906,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
